Date,Open,High,Low,Close,Adj Close,Volume
1992-12-16,0.054749082773923874,0.06650900095701218,0.06650900095701218,0.06650900095701218,0.06650900095701218,3759
1992-12-17,0.06569822132587433,0.0798100009560585,0.08646100014448166,0.06650900095701218,0.0798100009560585,246208
1992-12-18,0.06569822132587433,0.0798100009560585,0.0798100009560585,0.0798100009560585,0.0798100009560585,22553
1992-12-21,0.054749082773923874,0.06650900095701218,0.06650900095701218,0.05985800176858902,0.06650900095701218,50745
1992-12-22,0.06569822132587433,0.0798100009560585,0.0798100009560585,0.06650900095701218,0.06650900095701218,93973
1992-12-23,0.054749082773923874,0.06650900095701218,0.06650900095701218,0.06650900095701218,0.06650900095701218,22553
1992-12-24,0.07117321342229843,0.08646100014448166,0.09311199933290482,0.08646100014448166,0.08646100014448166,93973
1992-12-28,0.07117321342229843,0.08646100014448166,0.08646100014448166,0.08646100014448166,0.08646100014448166,93973
1992-12-29,0.07117321342229843,0.08646100014448166,0.08646100014448166,0.08646100014448166,0.08646100014448166,470
1992-12-30,0.07117321342229843,0.08646100014448166,0.08646100014448166,0.08646100014448166,0.08646100014448166,470
1992-12-31,0.07664816826581955,0.09311199933290482,0.09976299852132797,0.09311199933290482,0.09311199933290482,62022
1993-01-04,0.08212322741746902,0.09976299852132797,0.09976299852132797,0.08646100014448166,0.09311199933290482,174789
1993-01-05,0.08212322741746902,0.09976299852132797,0.10641399770975113,0.09976299852132797,0.09976299852132797,46986
1993-01-06,0.07664816826581955,0.09311199933290482,0.10641399770975113,0.09311199933290482,0.09976299852132797,216137
1993-01-07,0.08212322741746902,0.09976299852132797,0.09976299852132797,0.09311199933290482,0.09311199933290482,244329
1993-01-08,0.09307317435741425,0.11306499689817429,0.11306499689817429,0.11306499689817429,0.11306499689817429,1879
1993-01-11,0.08759817481040955,0.10641399770975113,0.11306499689817429,0.10641399770975113,0.11306499689817429,186066
1993-01-12,0.08759817481040955,0.10641399770975113,0.11306499689817429,0.09976299852132797,0.10641399770975113,65781
1993-01-13,0.08759817481040955,0.10641399770975113,0.10641399770975113,0.10641399770975113,0.10641399770975113,470
1993-01-14,0.08759817481040955,0.10641399770975113,0.10641399770975113,0.10641399770975113,0.10641399770975113,470
1993-01-15,0.08212322741746902,0.09976299852132797,0.10641399770975113,0.09311199933290482,0.10641399770975113,163512
1993-01-18,0.08212322741746902,0.09976299852132797,0.09976299852132797,0.09976299852132797,0.09976299852132797,470
1993-01-19,0.08212322741746902,0.09976299852132797,0.09976299852132797,0.09976299852132797,0.09976299852132797,37589
1993-01-20,0.08212322741746902,0.09976299852132797,0.09976299852132797,0.09311199933290482,0.09976299852132797,120285
1993-01-21,0.08212322741746902,0.09976299852132797,0.10641399770975113,0.09311199933290482,0.09311199933290482,146597
1993-01-22,0.09307317435741425,0.11306499689817429,0.11306499689817429,0.09976299852132797,0.11306499689817429,159754
