Date,RSI,Active,Return,Signal_Type,Ticker
1980-03-17,,0,0.6992973747883546,RSI_LT_38,ABT
1980-03-18,100.0,0,1.3890711734330097,RSI_LT_38,ABT
1980-03-19,100.0,0,-2.3973261327406736,RSI_LT_38,ABT
1980-03-20,85.6862001378179,0,1.0525180858311334,RSI_LT_38,ABT
1980-03-21,86.55227835140138,0,-3.1248672207906947,RSI_LT_38,ABT
1980-03-24,72.6958786172813,0,-0.3585243138025551,RSI_LT_38,ABT
1980-03-25,71.36256894588163,0,0.0,RSI_LT_38,ABT
1980-03-26,71.36256894588163,0,0.7194208098808996,RSI_LT_38,ABT
1980-03-27,72.47539052095382,0,3.2143484294091085,RSI_LT_38,ABT
1980-03-28,76.7452670052911,0,1.3840752309506987,RSI_LT_38,ABT
1980-03-31,78.31508057384144,0,0.341387837209961,RSI_LT_38,ABT
1980-04-01,78.69274973085436,0,0.6802677043838079,RSI_LT_38,ABT
1980-04-02,79.44434867310514,0,0.0,RSI_LT_38,ABT
1980-04-03,79.44434867310514,0,0.0,RSI_LT_38,ABT
1980-04-07,79.44434867310514,0,-0.33792753396845177,RSI_LT_38,ABT
1980-04-08,77.85434691793836,0,1.3559131814580017,RSI_LT_38,ABT
1980-04-09,79.57109729613853,0,4.347871066199449,RSI_LT_38,ABT
1980-04-10,83.8448766898251,0,1.2820438792471522,RSI_LT_38,ABT
1980-04-11,84.8676349485176,0,-2.531620379677979,RSI_LT_38,ABT
1980-04-14,74.90870947584075,0,0.9739208436585933,RSI_LT_38,ABT
1980-04-15,76.0167521848308,0,-1.6076107668366535,RSI_LT_38,ABT
1980-04-16,70.56333916760333,0,-0.9804751424863145,RSI_LT_38,ABT
1980-04-17,67.51162315260595,0,-0.6600513820782861,RSI_LT_38,ABT
1980-04-18,65.52807079284658,0,1.6611998013362994,RSI_LT_38,ABT
1980-04-21,67.99649617645002,0,3.267943144994123,RSI_LT_38,ABT
1980-04-22,72.17973641767772,0,-0.6329077841160324,RSI_LT_38,ABT
1980-04-23,70.25136443665528,0,1.2738672162166509,RSI_LT_38,ABT
1980-04-24,71.83170843802615,0,-1.2578439544497444,RSI_LT_38,ABT
1980-04-25,68.03666379038997,0,0.9554951335403628,RSI_LT_38,ABT
1980-04-28,69.31351828558232,0,0.3153588442661226,RSI_LT_38,ABT
1980-04-29,69.73648334939192,0,0.9434764957680697,RSI_LT_38,ABT
1980-04-30,70.99626179966751,0,0.6230490009116352,RSI_LT_38,ABT
1980-05-01,71.81739680070902,0,0.30950085541574524,RSI_LT_38,ABT
1980-05-02,72.23002836458434,0,-0.3085459032059701,RSI_LT_38,ABT
1980-05-05,71.1364179644076,0,0.928691992136299,RSI_LT_38,ABT
1980-05-06,72.45060176459178,0,0.3068302496860298,RSI_LT_38,ABT
1980-05-07,72.88289615825417,0,-2.1407324186347054,RSI_LT_38,ABT
1980-05-08,65.34789836456511,0,0.6249965477433284,RSI_LT_38,ABT
1980-05-09,66.39028498917096,0,0.310641752269869,RSI_LT_38,ABT
1980-05-12,66.91296333699444,0,-0.9288708943648638,RSI_LT_38,ABT
1980-05-13,63.78871622574238,0,0.9375798002407398,RSI_LT_38,ABT
1980-05-14,65.48103502026524,0,1.5478831288568529,RSI_LT_38,ABT
1980-05-15,68.0903827688644,0,-0.9145360430190874,RSI_LT_38,ABT
1980-05-16,64.99525432195325,0,-0.6153807536369515,RSI_LT_38,ABT
1980-05-19,62.99072757572271,0,0.0,RSI_LT_38,ABT
1980-05-20,62.99072757572271,0,0.30950085541574524,RSI_LT_38,ABT
1980-05-21,63.60922407293192,0,1.2345612956703889,RSI_LT_38,ABT
1980-05-22,65.99665343675164,0,3.353713354383858,RSI_LT_38,ABT
1980-05-23,71.41229480775992,0,0.2948932924460079,RSI_LT_38,ABT
1980-05-27,71.84026268503753,0,1.1766247848414846,RSI_LT_38,ABT
1980-05-28,73.50677281953865,0,-0.5813817334260452,RSI_LT_38,ABT
1980-05-29,71.29207987799457,0,-0.2924851938564177,RSI_LT_38,ABT
1980-05-30,70.18160437338523,0,-0.586496963298011,RSI_LT_38,ABT
1980-06-02,67.95933901348491,0,0.5899570434425572,RSI_LT_38,ABT
1980-06-03,68.99033964915014,0,0.5865069314636706,RSI_LT_38,ABT
1980-06-04,70.00383075517043,0,-0.8747099082785925,RSI_LT_38,ABT
1980-06-05,66.57644147974162,0,1.7648571973291949,RSI_LT_38,ABT
1980-06-06,69.69253533230068,0,0.0,RSI_LT_38,ABT
1980-06-09,69.69253533230068,0,2.890135306486208,RSI_LT_38,ABT
1980-06-10,74.12480787191004,0,3.089773572175991,RSI_LT_38,ABT
1980-06-11,77.8637770574227,0,-1.9072549654870818,RSI_LT_38,ABT
1980-06-12,71.00791532442767,0,0.0,RSI_LT_38,ABT
1980-06-13,71.00791532442767,0,-0.8334039127730675,RSI_LT_38,ABT
1980-06-16,68.17136282124193,0,1.4006290610035332,RSI_LT_38,ABT
1980-06-17,70.25096046197035,0,-0.2763259688662867,RSI_LT_38,ABT
1980-06-18,69.29986917334486,0,-0.27692215850888546,RSI_LT_38,ABT
1980-06-19,68.32913694366889,0,-1.1111045016652499,RSI_LT_38,ABT
1980-06-20,64.53143787125086,0,-1.4045527706026073,RSI_LT_38,ABT
1980-06-23,60.14385009283351,0,1.7093827549056417,RSI_LT_38,ABT
1980-06-24,63.2887115709168,0,0.5602211558658032,RSI_LT_38,ABT
1980-06-25,64.27532045914651,0,-1.3926651918727995,RSI_LT_38,ABT
1980-06-26,60.03997687229271,0,-1.4124975154569785,RSI_LT_38,ABT
1980-06-27,56.15429812672756,0,-3.438357182379337,RSI_LT_38,ABT
1980-06-30,48.280682066974734,0,1.186926589889059,RSI_LT_38,ABT
1980-07-01,50.700063822627534,0,3.5190216524507267,RSI_LT_38,ABT
1980-07-02,57.031644296586805,0,-0.2831979548890029,RSI_LT_38,ABT
1980-07-03,56.39805543212827,0,0.0,RSI_LT_38,ABT
1980-07-07,56.398055432128274,0,-0.8523447132514073,RSI_LT_38,ABT
1980-07-08,54.3984235342693,0,-1.432569285342855,RSI_LT_38,ABT
1980-07-09,51.2207865597241,0,-1.162941328932099,RSI_LT_38,ABT
1980-07-10,48.82459507210939,0,-0.5882324124877103,RSI_LT_38,ABT
1980-07-11,47.65434667358445,0,0.2959470400820674,RSI_LT_38,ABT
1980-07-14,48.305045032135304,0,0.5899570434425572,RSI_LT_38,ABT
1980-07-15,49.61978001363292,0,-0.29333321105716736,RSI_LT_38,ABT
1980-07-16,48.96579524009538,0,1.1766247848414846,RSI_LT_38,ABT
1980-07-17,51.642303923841816,0,0.5813916146527154,RSI_LT_38,ABT
1980-07-18,52.937926830090746,0,3.4681662974274774,RSI_LT_38,ABT
1980-07-21,59.73442240539536,0,1.955210113116479,RSI_LT_38,ABT
1980-07-22,63.006537274607865,0,-0.8218298603211438,RSI_LT_38,ABT
1980-07-23,60.78389120443969,0,0.828639870209047,RSI_LT_38,ABT
1980-07-24,62.184583957432686,0,-0.27389672312012614,RSI_LT_38,ABT
1980-07-25,61.416938358129514,0,0.2746489776700445,RSI_LT_38,ABT
1980-07-28,61.91064722115022,0,2.4658062138078085,RSI_LT_38,ABT
1980-07-29,66.02072255168801,0,2.9412146962668473,RSI_LT_38,ABT
1980-07-30,70.15378106935351,0,0.0,RSI_LT_38,ABT
1980-07-31,70.15378106935351,0,0.2596680917172023,RSI_LT_38,ABT
1980-08-01,70.51315409872484,0,0.2591364601309598,RSI_LT_38,ABT
1980-08-04,70.88149565721214,0,0.2583261456519992,RSI_LT_38,ABT
1980-08-05,71.25827606838605,0,0.0,RSI_LT_38,ABT
1980-08-06,71.25827606838605,0,1.5465151698727642,RSI_LT_38,ABT
1980-08-07,73.5251993294354,0,-0.2538745043636714,RSI_LT_38,ABT
1980-08-08,72.52398992253141,0,1.5267001927825152,RSI_LT_38,ABT
1980-08-11,74.69432432501355,0,0.5012503571657945,RSI_LT_38,ABT
1980-08-12,75.37512126163165,0,-1.2467996328584197,RSI_LT_38,ABT
1980-08-13,70.40351493599665,0,-0.7576396150454245,RSI_LT_38,ABT
1980-08-14,67.59429812882712,0,0.0,RSI_LT_38,ABT
1980-08-15,67.59429812882712,0,-1.5267001927825152,RSI_LT_38,ABT
1980-08-18,62.12855823717426,0,-0.5167928243810849,RSI_LT_38,ABT
1980-08-19,60.41862084372907,0,-0.25980935483193024,RSI_LT_38,ABT
1980-08-20,59.55781525314247,0,0.0,RSI_LT_38,ABT
1980-08-21,59.55781525314247,0,4.166777684783196,RSI_LT_38,ABT
1980-08-22,67.67891044653368,0,-0.9999937115864999,RSI_LT_38,ABT
1980-08-25,64.29015718754064,0,1.010094594007649,RSI_LT_38,ABT
1980-08-26,66.07381255922763,0,-2.000123388870223,RSI_LT_38,ABT
1980-08-27,59.80076518779187,0,-1.0203943599831677,RSI_LT_38,ABT
1980-08-28,56.96180668298893,0,-1.2885742868078642,RSI_LT_38,ABT
1980-08-29,53.62091095534327,0,0.5221811849875024,RSI_LT_38,ABT
1980-09-02,54.73597751988181,0,3.376665205182028,RSI_LT_38,ABT
1980-09-03,61.1165715863175,0,-1.0050187738559146,RSI_LT_38,ABT
1980-09-04,58.45447549915484,0,-0.7614854768633994,RSI_LT_38,ABT
1980-09-05,56.5157161487118,0,0.0,RSI_LT_38,ABT
1980-09-08,56.51571614871181,0,1.0230120330577686,RSI_LT_38,ABT
1980-09-09,58.537077765425074,0,1.2658844388971913,RSI_LT_38,ABT
1980-09-10,60.92144487183038,0,0.0,RSI_LT_38,ABT
1980-09-11,60.92144487183038,0,-0.750063266538481,RSI_LT_38,ABT
1980-09-12,58.6888277863974,0,-0.50377549069478,RSI_LT_38,ABT
1980-09-15,57.2210558109705,0,3.544266456441769,RSI_LT_38,ABT
1980-09-16,63.86358473994333,0,4.64549361787534,RSI_LT_38,ABT
1980-09-17,70.4108105452038,0,0.7009942737905117,RSI_LT_38,ABT
1980-09-18,71.27375635334792,0,1.6240490877283298,RSI_LT_38,ABT
1980-09-19,73.18919418641481,0,0.4566108342730191,RSI_LT_38,ABT
1980-09-22,73.71500554715853,0,-2.9544451832437257,RSI_LT_38,ABT
1980-09-23,65.01302660043433,0,-0.702635434144161,RSI_LT_38,ABT
1980-09-24,63.204887467446575,0,-1.4150783815517487,RSI_LT_38,ABT
1980-09-25,59.71742150063082,0,-0.47846613700193164,RSI_LT_38,ABT
1980-09-26,58.58600194175808,0,-1.4422911538500838,RSI_LT_38,ABT
1980-09-29,55.28648969743707,0,0.4878019662304167,RSI_LT_38,ABT
1980-09-30,56.150835856941114,0,0.9708597688252274,RSI_LT_38,ABT
1980-10-01,57.861419997342,0,0.9615247122269022,RSI_LT_38,ABT
1980-10-02,59.51954697444109,0,0.9523755569134096,RSI_LT_38,ABT
1980-10-03,61.12572322751797,0,0.23591186787332852,RSI_LT_38,ABT
1980-10-06,61.52654966911756,0,1.1763912670667898,RSI_LT_38,ABT
1980-10-07,63.50161875523991,0,0.69773385309162,RSI_LT_38,ABT
1980-10-08,64.64522296488187,0,-1.1547902328248316,RSI_LT_38,ABT
1980-10-09,61.28492268688827,0,-1.8691406937162869,RSI_LT_38,ABT
1980-10-10,56.363158626055586,0,0.4761877784567048,RSI_LT_38,ABT
1980-10-13,57.264089078120406,0,-0.9478538992860774,RSI_LT_38,ABT
1980-10-14,54.88449312563919,0,-0.47846613700193164,RSI_LT_38,ABT
1980-10-15,53.712673866570505,0,-2.8845823077001675,RSI_LT_38,ABT
1980-10-16,47.344452372517814,0,0.9900845149772186,RSI_LT_38,ABT
1980-10-17,49.44240004194275,0,0.4901931379958979,RSI_LT_38,ABT
1980-10-20,50.478279535044635,0,-1.9511995743277444,RSI_LT_38,ABT
1980-10-21,46.47861633520753,0,1.4925196450584544,RSI_LT_38,ABT
1980-10-22,49.62208417580212,0,-0.24516321886884906,RSI_LT_38,ABT
1980-10-23,49.117105491145495,0,0.24576574608281554,RSI_LT_38,ABT
1980-10-24,49.65505708364794,0,-2.9411421655076264,RSI_LT_38,ABT
1980-10-27,43.819423080889564,0,-0.2525923180416001,RSI_LT_38,ABT
1980-10-28,43.37327871786801,0,0.506326238185717,RSI_LT_38,ABT
1980-10-29,44.55835437957028,0,-4.030186801404079,RSI_LT_38,ABT
1980-10-30,37.89642081321152,1,4.46196871771205,RSI_LT_38,ABT
1980-10-31,46.7744506497494,0,0.0,RSI_LT_38,ABT
1980-11-03,46.77445064974939,0,1.2561966022924809,RSI_LT_38,ABT
1980-11-05,49.13226843042356,0,-1.9850923445683955,RSI_LT_38,ABT
1980-11-06,45.728857083408485,0,-2.53162258549946,RSI_LT_38,ABT
1980-11-07,41.91779730486283,0,-0.25980935483193024,RSI_LT_38,ABT
1980-11-10,41.5540683937451,0,0.0,RSI_LT_38,ABT
1980-11-11,41.554068393745105,0,2.3437997230226992,RSI_LT_38,ABT
1980-11-12,46.18626526704867,0,1.781229509451565,RSI_LT_38,ABT
1980-11-13,49.45769776026298,0,0.9999852137304366,RSI_LT_38,ABT
1980-11-14,51.23627366126879,0,0.9900845149772186,RSI_LT_38,ABT
1980-11-17,52.97385853820488,0,0.24502991912704886,RSI_LT_38,ABT
1980-11-18,53.40953199240031,0,0.2445639639856667,RSI_LT_38,ABT
1980-11-19,53.85862652518982,0,-0.4878019662304167,RSI_LT_38,ABT
1980-11-20,52.790319227732994,0,-0.49018480676202847,RSI_LT_38,ABT
1980-11-21,51.713296029238215,0,0.4925994544459078,RSI_LT_38,ABT
1980-11-24,52.725999787100726,0,5.147077936360045,RSI_LT_38,ABT
1980-11-25,61.60426381224559,0,-0.2331701031683453,RSI_LT_38,ABT
1980-11-26,61.030999621474905,0,0.0,RSI_LT_38,ABT
1980-11-28,61.030999621474905,0,-2.5701270255788056,RSI_LT_38,ABT
1980-12-01,54.84349342015063,0,-0.2397417105254318,RSI_LT_38,ABT
1980-12-02,54.31798550052304,0,0.7210761232598228,RSI_LT_38,ABT
1980-12-03,55.65663589995464,0,2.6253419123793975,RSI_LT_38,ABT
1980-12-04,60.15272551662659,0,-1.395333321370451,RSI_LT_38,ABT
1980-12-05,56.851434870068914,0,-2.8301567631034974,RSI_LT_38,ABT
1980-12-08,50.97632164704681,0,-0.48543400958690475,RSI_LT_38,ABT
1980-12-09,50.07079792562693,0,-3.9023991486554888,RSI_LT_38,ABT
1980-12-10,43.56961351063279,0,-0.7614854768633994,RSI_LT_38,ABT
1980-12-11,42.48353699918677,0,1.5345180495866417,RSI_LT_38,ABT
1980-12-12,45.34436400170734,0,2.267049642665997,RSI_LT_38,ABT
1980-12-15,49.315091910403254,0,-0.24637926382097275,RSI_LT_38,ABT
1980-12-16,48.90050397476783,0,-0.2468367173855568,RSI_LT_38,ABT
1980-12-17,48.472882764654905,0,-0.4950464643486696,RSI_LT_38,ABT
1980-12-18,47.59852024858337,0,0.0,RSI_LT_38,ABT
1980-12-19,47.59852024858338,0,3.233726328923203,RSI_LT_38,ABT
1980-12-22,53.59673267650655,0,3.8555164621882243,RSI_LT_38,ABT
1980-12-23,59.57671735954359,0,-0.23208024564684848,RSI_LT_38,ABT
1980-12-24,59.076977191279454,0,0.46511374211981593,RSI_LT_38,ABT
1980-12-26,59.78517580887225,0,1.8518260610113524,RSI_LT_38,ABT
1980-12-29,62.51005803962994,0,-0.45453537649832176,RSI_LT_38,ABT
1980-12-30,61.41766115337071,0,3.1964388126581644,RSI_LT_38,ABT
1980-12-31,65.80949184533733,0,0.6636525594718501,RSI_LT_38,ABT
1981-01-02,66.6631998200468,0,0.43955053889894735,RSI_LT_38,ABT
1981-01-05,67.23590613401183,0,3.06342582083039,RSI_LT_38,ABT
1981-01-06,70.90920496871558,0,0.8493680185791108,RSI_LT_38,ABT
1981-01-07,71.8559374890848,0,0.6315106104774371,RSI_LT_38,ABT
1981-01-08,72.55903934408308,0,-1.2552160519286981,RSI_LT_38,ABT
1981-01-09,68.94181619942191,0,-1.6948912082928702,RSI_LT_38,ABT
1981-01-12,64.44408357493687,0,-1.2930957751941197,RSI_LT_38,ABT
1981-01-13,61.29495841290708,0,-0.655069848314338,RSI_LT_38,ABT
1981-01-14,59.76167175983142,0,-1.9779438071275801,RSI_LT_38,ABT
1981-01-15,55.397050257922,0,1.1210005489691088,RSI_LT_38,ABT
1981-01-16,57.21957699382501,0,0.8869130134715464,RSI_LT_38,ABT
1981-01-19,58.63930141094657,0,-1.9779438071275801,RSI_LT_38,ABT
1981-01-20,54.37620708033132,0,1.1210005489691088,RSI_LT_38,ABT
1981-01-21,56.23228011181385,0,-2.6607239666015525,RSI_LT_38,ABT
1981-01-22,51.0031950172072,0,-1.3667268111222763,RSI_LT_38,ABT
1981-01-23,48.62911326747615,0,0.23087483428194666,RSI_LT_38,ABT
1981-01-26,49.04406794454759,0,0.46082703877861064,RSI_LT_38,ABT
1981-01-27,49.89427196625643,0,0.0,RSI_LT_38,ABT
1981-01-28,49.89427196625643,0,0.917418532766523,RSI_LT_38,ABT
1981-01-29,51.67226379399033,0,0.0,RSI_LT_38,ABT
1981-01-30,51.67226379399033,0,-0.6817451247552286,RSI_LT_38,ABT
1981-02-02,50.19947384516434,0,2.059538841206243,RSI_LT_38,ABT
1981-02-03,54.302827741642695,0,-1.121122491293891,RSI_LT_38,ABT
1981-02-04,51.812450409218684,0,2.4943627009859526,RSI_LT_38,ABT
1981-02-05,56.42825128080541,0,1.5485953343004288,RSI_LT_38,ABT
1981-02-06,59.04910760748794,0,0.0,RSI_LT_38,ABT
1981-02-09,59.04910760748795,0,0.65365048224173,RSI_LT_38,ABT
1981-02-10,60.180958413008966,0,0.21638270942494486,RSI_LT_38,ABT
1981-02-11,60.56231654262005,0,-1.2958821367104134,RSI_LT_38,ABT
1981-02-12,57.1151332862073,0,0.43763438524857534,RSI_LT_38,ABT
1981-02-13,57.952796633621745,0,0.4357274919179588,RSI_LT_38,ABT
1981-02-17,58.797831867710336,0,2.3861485336631905,RSI_LT_38,ABT
1981-02-18,63.08261347719531,0,-1.2711720070082921,RSI_LT_38,ABT
1981-02-19,59.53667998260699,0,0.4291820448754091,RSI_LT_38,ABT
